Country;month;year;status;prod_hy;prod_hy_rep;-> storage;storage_rep;-> Run of River;River_rep;-> Pumped storage;Pumped storage_rep;prod_tn;prod_tn_rep;prod_fossil_fuels;prod_fossil_fuels_rep;-> of which lignite;lignite_rep;-> of which hard coal;hard_coal_rep;-> of which gas;gas_rep;-> of which oil;fuel_oil_rep;-> of which mixed fuels;mixed_fuel_rep;prod_other_renew;other_rep;-> of which wind;wind_rep;-> of which solar;solar_rep;-> of which biomass;biomass_rep;prod_not_clearly;not_clearly_rep;losses_trans;losses_trans_repr;_Sum;pump;exg_saldo;cons_total
PT;8;2010;D;456;100;165;100;252;100;;100;0;100;2421;100;0;100;912;100;1349;100;109;100;51;100;773;100;543;100;24;100;;;0;100;51;100;3650;53;628;4225
PT;9;2010;D;508;100;194;100;277;100;;100;0;100;2581;100;0;100;1058;100;1298;100;174;100;51;100;599;100;386;100;20;100;;;0;100;50;100;3688;50;529;4167
PT;10;2010;D;570;100;182;100;345;100;;100;0;100;2042;100;0;100;703;100;1048;100;241;100;51;100;953;100;727;100;17;100;;;0;100;51;100;3565;85;630;4110
PT;11;2010;D;998;100;431;100;516;100;;100;0;100;2089;100;0;100;677;100;1138;100;233;100;40;100;1108;100;897;100;12;100;;;0;100;55;100;4195;83;239;4351
PT;12;2010;D;1736;100;568;100;1073;100;;100;0;100;2195;100;0;100;894;100;1030;100;226;100;45;100;1364;100;1144;100;9;100;;;0;100;68;100;5295;27;-363;4905
RO;1;2013;P;978;100;;;785;100;193;;960;100;2604;100;1246;100;255;100;381;100;;100;722;100;467;100;448;100;2;100;17;100;0;100;103;100;5009;5;-10;4994
RO;2;2013;P;1006;100;;;815;100;191;;878;100;2182;100;1114;100;204;100;269;100;;100;595;100;454;100;423;100;4;100;27;100;0;100;93;100;4520;4;-70;4446
RO;3;2013;P;1333;100;;;980;100;353;;940;100;1987;100;1051;100;244;100;151;100;0;100;541;100;510;100;474;100;8;100;28;100;0;100;96;100;4770;13;-93;4664
RO;4;2013;P;1661;100;;;955;100;706;;945;100;1180;100;625;100;157;100;9;100;0;100;389;100;513;100;466;100;20;100;27;100;0;100;81;100;4299;38;-48;4213
RO;5;2013;P;1718;100;;;1020;100;698;;630;100;1258;100;599;100;194;100;189;100;0;100;276;100;396;100;341;100;33;100;22;100;0;100;86;100;4002;13;28;4017
RO;6;2013;P;1646;100;;;993;100;653;;852;100;1266;100;720;100;227;100;53;100;0;100;266;100;312;100;248;100;41;100;23;100;0;100;85;100;4076;19;-57;4000
RO;7;2013;P;1432;100;;;706;100;726;;913;100;1647;100;836;100;257;100;306;100;0;100;248;100;346;100;260;100;62;100;24;100;0;100;69;100;4338;14;-138;4186
RO;8;2013;P;910;100;;;411;100;499;;940;100;2011;100;1127;100;210;100;451;100;0;100;223;100;331;100;229;100;64;100;38;100;0;100;70;100;4192;10;-46;4136
RO;9;2013;P;849;100;;;493;100;356;;929;100;1930;100;1122;100;195;100;366;100;;100;247;100;436;100;356;100;58;100;22;100;0;100;79;100;4144;10;-229;3905
RO;10;2013;P;1090;100;;;652;100;438;;829;100;2417;100;1281;100;279;100;491;100;0;100;366;100;508;100;426;100;53;100;29;100;0;100;85;100;4844;19;-379;4446
RO;11;2013;P;1096;100;;;660;100;436;;934;100;2389;100;1245;100;251;100;418;100;0;100;475;100;496;100;433;100;34;100;29;100;0;100;95;100;4915;13;-486;4416
RO;12;2013;P;1158;100;;;622;100;536;;924;100;2740;100;1188;100;322;100;565;100;0;100;665;100;554;100;493;100;31;100;30;100;0;100;91;100;5376;9;-487;4880
RO;1;2012;P;751;100;;;527;100;224;;974;100;2936;100;1600;100;347;100;97;100;;100;892;100;287;100;271;100;0;100;16;100;0;100;87;100;4948;4;42;4986
RO;2;2012;P;861;100;;;463;100;398;;912;100;3059;100;1671;100;452;100;75;100;0;100;861;100;217;100;181;100;0;100;36;100;0;100;92;100;5049;3;-61;4985
RO;3;2012;P;986;100;;;800;100;186;;972;100;2480;100;1493;100;273;100;9;100;;100;705;100;250;100;234;100;0;100;16;100;0;100;86;100;4688;7;70;4751
RO;4;2012;P;1405;100;;;991;100;414;;911;100;1748;100;1125;100;173;100;10;100;;100;440;100;239;100;224;100;n.a.;100;15;100;0;100;83;100;4303;31;-29;4243
RO;5;2012;P;1735;100;;;1043;100;692;;535;100;1865;100;1321;100;191;100;5;100;;100;348;100;182;100;180;100;0;100;2;100;0;100;92;100;4317;36;42;4323
RO;6;2012;P;1585;100;;;930;100;655;;714;100;1760;100;1279;100;141;100;56;100;;100;284;100;159;100;143;100;n.a.;100;16;100;0;100;79;100;4218;23;-1;4194
RO;7;2012;P;1198;100;;;570;100;628;;868;100;2351;100;1538;100;248;100;247;100;;100;318;100;224;100;209;100;n.a.;100;15;100;0;100;81;100;4641;9;-64;4568
RO;8;2012;P;744;100;;;441;100;303;;942;100;2335;100;1476;100;263;100;301;100;;100;295;100;271;100;208;100;n.a.;100;63;100;0;100;75;100;4292;7;80;4365
RO;9;2012;P;585;100;;;421;100;164;;923;100;2258;100;1397;100;173;100;235;100;;100;453;100;218;100;203;100;n.a.;100;15;100;0;100;72;100;3984;4;71;4051
RO;10;2012;P;654;100;;;460;100;194;;966;100;2449;100;1428;100;259;100;387;100;;100;375;100;266;100;256;100;n.a.;100;10;100;0;100;84;100;4335;5;91;4421
RO;11;2012;P;834;100;;;629;100;205;;910;100;2625;100;1487;100;284;100;252;100;;100;602;100;248;100;240;100;n.a.;100;8;100;0;100;89;100;4617;6;38;4649
RO;12;2012;P;853;100;;;638;100;215;;911;100;2752;100;1436;100;326;100;204;100;;100;786;100;412;100;395;100;n.a.;100;17;100;0;100;99;100;4928;6;-31;4891
RO;1;2011;D;1855;100;766;100;1089;100;;100;929;100;2719;100;1564;100;287;100;59;100;0;100;809;100;73;100;57;;0;100;;;0;100;128;100;5576;14;-486;5076
RO;2;2011;D;1517;100;756;100;761;100;;100;879;100;2613;100;1550;100;251;100;50;100;0;100;762;100;141;100;128;;0;100;;;0;100;92;100;5150;8;-365;4777
RO;3;2011;D;1566;100;710;100;856;100;;100;972;100;2657;100;1668;100;264;100;7;100;0;100;718;100;143;100;126;;0;100;;;0;100;92;100;5338;10;-403;4925
RO;4;2011;D;1628;100;746;100;882;100;;100;942;100;2050;100;1370;100;205;100;7;100;0;100;468;100;129;100;114;;0;100;;;0;100;85;100;4749;18;-385;4346
RO;5;2011;D;1512;100;738;100;774;100;;100;567;100;2384;100;1615;100;304;100;119;100;;100;346;100;94;100;78;;0;100;;;0;100;86;100;4557;24;-180;4353
RO;6;2011;D;1190;100;433;100;757;100;;100;896;100;2105;100;1475;100;243;100;76;100;;100;311;100;107;100;93;;0;100;;;0;100;91;100;4298;20;-106;4172
RO;7;2011;D;1246;100;524;100;722;100;;100;944;100;2109;100;1592;100;121;100;75;100;;100;321;100;76;100;61;;0;100;;;0;100;88;100;4375;21;-11;4343
RO;8;2011;D;1241;100;604;100;637;100;;100;944;100;2038;100;1500;100;214;100;28;100;;100;296;100;114;100;99;;0;100;;;0;100;81;100;4337;16;12;4333
RO;9;2011;D;901;100;476;100;425;100;;100;885;100;2487;100;1704;100;288;100;150;100;;100;345;100;88;100;73;;0;100;;;0;100;77;100;4361;7;-81;4273
RO;10;2011;D;689;100;245;100;444;100;;100;968;100;2723;100;1679;100;355;100;230;100;0;100;459;100;150;100;134;;0;100;;;0;100;84;100;4530;6;31;4555
RO;11;2011;D;674;100;297;100;377;100;;100;931;100;3158;100;1656;100;395;100;291;100;;100;816;100;112;100;96;;0;100;;;0;100;90;100;4875;4;0;4871
RO;12;2011;D;651;100;217;100;434;100;;100;939;100;3056;100;1417;100;323;100;190;100;;100;1126;100;176;100;159;;0;100;;;0;100;86;100;4822;5;75;4892
RO;1;2010;D;1481;100;957;;524;;;;921;100;2582;100;1317;;291;;60;;;;914;;4;100;2;;0;;;;0;100;89;100;4988;19;-96;4873
RO;2;2010;D;1246;100;474;;772;;;;857;100;2365;100;1292;;229;;54;;;;790;;6;100;1;;n.a.;;;;0;100;82;100;4474;19;16;4471
RO;3;2010;D;1560;100;552;;1008;;;;906;100;2248;100;1241;;215;;53;;;;739;;7;100;2;;0;;;;0;100;82;100;4721;14;20;4727
RO;4;2010;D;1691;100;558;;1133;;;;905;100;1565;100;993;;177;;6;;;;389;;6;100;2;;0;;;;0;100;84;100;4167;31;-24;4112
RO;5;2010;D;1843;100;754;100;1089;100;;100;584;100;1688;100;1303;100;123;100;2;100;;100;260;100;7;100;2;;0;100;;;0;100;100;100;4122;43;9;4088
RO;6;2010;D;1742;100;779;100;963;100;;100;898;100;1582;100;1177;100;138;100;27;100;;100;240;100;14;100;2;;0;100;;;0;100;88;100;4236;28;-158;4050
RO;7;2010;D;1973;100;918;100;1055;100;;100;840;100;1790;100;1354;100;109;100;43;100;;100;284;100;12;100;2;;0;100;;;0;100;91;100;4615;16;-375;4224
RO;8;2010;D;1945;100;929;100;1016;100;;100;944;100;1809;100;1380;100;143;100;15;100;;100;271;100;31;100;22;;0;100;;;0;100;93;100;4729;8;-401;4320
RO;9;2010;D;1536;100;737;100;799;100;;100;934;100;2045;100;1372;100;291;100;90;100;;100;292;100;57;100;40;;0;100;;;0;100;92;100;4572;15;-458;4099
RO;10;2010;D;1624;100;842;100;782;100;;100;977;100;2550;100;1667;100;356;100;109;100;;100;418;100;76;100;62;;0;100;;;0;100;92;100;5227;18;-543;4666
RO;11;2010;D;1483;100;668;100;815;100;;100;945;100;2495;100;1495;100;230;100;111;100;;100;659;100;82;100;68;;0;100;;;0;100;99;100;5005;20;-394;4591
RO;12;2010;D;2050;100;913;100;1137;100;;100;975;100;2565;100;1399;100;231;100;65;100;;100;870;100;100;100;85;;0;100;;;0;100;120;100;5690;34;-515;5141
RS;1;2013;P;1011;100;;;943;100;68;;0;100;3151;100;3099;100;0;100;52;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;108;100;4162;49;10;4123
RS;2;2013;P;1092;100;;;979;100;123;;0;100;2835;100;2791;100;0;100;44;100;;100;;100;0;100;0;100;0;100;0;100;0;100;99;100;3927;66;-201;3660
RS;3;2013;P;1513;100;;;1049;100;464;;0;100;2593;100;2586;100;0;100;7;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;97;100;4106;106;-141;3859
RS;4;2013;P;1051;100;;;873;100;178;;0;100;2242;100;2242;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;71;100;3293;136;-43;3114
RS;5;2013;P;1220;100;;;1099;100;121;;0;100;2025;100;2025;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;67;100;3245;139;-362;2744
RS;6;2013;P;1115;100;;;968;100;147;;0;100;2227;100;2227;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;71;100;3342;112;-512;2718
RS;7;2013;P;811;100;;;711;100;100;;0;100;2751;100;2751;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;75;100;3562;87;-656;2819
RS;8;2013;P;498;100;;;424;100;74;;0;100;2638;100;2638;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;72;100;3136;46;-246;2844
RS;9;2013;P;515;100;;;457;100;58;;0;100;2727;100;2727;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;75;100;3242;82;-372;2788
RS;10;2013;P;615;100;;;538;100;77;;0;100;2893;100;2893;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;85;100;3508;81;-179;3248
RS;11;2013;P;809;100;;;754;100;55;;0;100;2749;100;2742;100;0;100;7;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;90;100;3558;79;-179;3300
RS;12;2013;P;803;100;;;652;100;151;;0;100;3317;100;3260;100;0;100;57;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;103;100;4120;30;137;4227
RS;1;2012;D;729;100;;;600;100;129;;0;100;3281;100;3213;100;0;100;68;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;116;100;4010;47;294;4257
RS;2;2012;D;777;100;;;531;100;246;;0;100;2822;100;2685;100;0;100;137;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;100;100;3599;14;587;4172
RS;3;2012;D;994;100;;;909;100;85;;0;100;2702;100;2688;100;0;100;14;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;94;100;3696;148;67;3615
RS;4;2012;D;1164;100;;;1019;100;145;;0;100;2181;100;2181;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;80;100;3345;133;-147;3065
RS;5;2012;D;1128;100;;;1015;100;113;;0;100;1995;100;1995;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;77;100;3123;116;-192;2815
RS;6;2012;D;1000;100;;;862;100;138;;0;100;1843;100;1843;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;75;100;2843;43;-87;2713
RS;7;2012;D;717;100;;;609;100;108;;0;100;2178;100;2178;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;74;100;2895;46;-39;2810
RS;8;2012;D;578;100;;;454;100;124;;0;100;2236;100;2169;100;0;100;67;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;68;100;2814;31;-14;2769
RS;9;2012;D;530;100;;;434;100;96;;0;100;2227;100;2181;100;0;100;46;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;67;100;2757;77;-45;2635
RS;10;2012;D;615;100;;;506;100;109;;0;100;2650;100;2650;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;78;100;3265;116;-74;3075
RS;11;2012;D;690;100;;;652;100;38;;0;100;2768;100;2768;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;88;100;3458;95;91;3454
RS;12;2012;D;898;100;;;808;100;90;;0;100;3161;100;3107;100;0;100;54;100;0;100;0;100;0;100;0;100;0;100;0;100;0;100;107;100;4059;13;204;4250
RS;1;2011;D;1203;100;106;100;1036;100;;100;0;100;2944;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;118;100;4147;86;-277;3784
RS;2;2011;D;959;100;75;100;838;100;;100;0;100;2865;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;107;100;3824;30;-199;3595
RS;3;2011;D;1040;100;86;100;890;100;;100;0;100;3052;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;105;100;4092;41;166;4217
RS;4;2011;D;869;100;55;100;781;100;;100;0;100;2408;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;83;100;3277;56;178;3399
RS;5;2011;D;814;100;48;100;759;100;;100;0;100;2433;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;77;100;3247;85;271;3433
RS;6;2011;D;755;100;52;100;652;100;;100;0;100;2291;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;73;100;3046;87;294;3253
RS;7;2011;D;722;100;53;100;602;100;;100;0;100;2369;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;76;100;3091;56;230;3265
RS;8;2011;D;657;100;44;100;577;100;;100;0;100;2337;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;74;100;2994;64;136;3066
RS;9;2011;D;489;100;56;100;373;100;;100;0;100;2389;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;72;100;2878;100;32;2810
RS;10;2011;D;633;100;64;100;495;100;;100;0;100;2689;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;89;100;3322;41;-99;3182
RS;11;2011;D;491;100;82;100;361;100;;100;0;100;3093;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;102;100;3584;61;-387;3136
RS;12;2011;D;530;100;42;100;457;100;;100;0;100;3234;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;120;100;3764;158;-572;3034
RS;1;2010;D;1153;100;125;;981;;;;0;100;2836;100;;;;;;;;;;;0;100;0;;0;;;;0;100;104;100;3989;102;-394;3493
RS;2;2010;D;1048;100;133;;843;;;;0;100;2638;100;;;;;;;;;;;0;100;0;;0;;;;0;100;90;100;3686;42;-179;3465
RS;3;2010;D;1250;100;160;;1006;;;;0;100;2591;100;;;;;;;;;;;0;100;0;;0;;;;0;100;90;100;3841;94;-66;3681
RS;4;2010;D;1248;100;155;;1049;;;;0;100;2191;100;;;;;;;;;;;0;100;0;;0;;;;0;100;77;100;3439;129;226;3536
RS;5;2010;D;1232;100;166;;1007;;;;0;100;1985;100;;;;;;;;;;;0;100;0;;0;;;;0;100;75;100;3217;141;227;3303
RS;6;2010;D;935;100;130;100;130;100;;100;0;100;2047;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;70;100;2982;78;138;3042
RS;7;2010;D;918;100;84;100;801;100;;100;0;100;2195;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;90;100;3113;100;219;3232
RS;8;2010;D;776;100;70;100;706;100;;100;0;100;2211;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;88;100;2987;5;189;3171
RS;9;2010;D;779;100;46;100;713;100;;100;0;100;2250;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;82;100;3029;50;235;3214
RS;10;2010;D;902;100;78;100;734;100;;100;0;100;2567;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;97;100;3469;78;-122;3269
RS;11;2010;D;984;100;79;100;860;100;;100;0;100;2317;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;90;100;3301;162;-305;2834
RS;12;2010;D;1228;100;109;100;1019;100;;100;0;100;2680;100;;100;;100;;100;;100;;100;0;100;0;;0;100;;;0;100;118;100;3908;134;-489;3285
SE;1;2013;P;7272;100;;;0;100;7272;;6319;100;833;100;0;100;143;100;426;100;70;100;194;100;1985;100;765;100;0;100;1220;100;0;100;344;100;16409;0;-1104;15305
SE;2;2013;P;6463;100;;;0;100;6463;;5845;100;764;100;0;100;151;100;418;100;24;100;171;100;1655;100;562;100;0;100;1093;100;0;100;285;100;14727;0;-1274;13453
SE;3;2013;P;6117;100;;;0;100;6117;;6405;100;828;100;0;100;180;100;418;100;19;100;198;100;2083;100;890;100;0;100;1193;100;0;100;239;100;15433;0;-936;14497
SE;4;2013;P;4575;100;;;0;100;4575;;6242;100;439;100;0;100;100;100;134;100;10;100;195;100;1867;100;889;100;0;100;978;100;0;100;181;100;13123;0;-1328;11795
SE;5;2013;P;5212;100;;;0;100;5212;;4070;100;195;100;0;100;12;100;2;100;7;100;174;100;1430;100;697;100;0;100;733;100;0;100;209;100;10907;0;-813;10094
SE;6;2013;P;3622;100;;;0;100;3622;;4686;100;161;100;0;100;4;100;4;100;10;100;143;100;1109;100;542;100;0;100;567;100;0;100;165;100;9578;0;-438;9140
SE;7;2013;P;3593;100;;;0;100;3593;;5341;100;170;100;0;100;8;100;1;100;8;100;153;100;1209;100;611;100;0;100;598;100;0;100;191;100;10313;0;-1474;8839
SE;8;2013;P;4152;100;;;0;100;0;;4331;100;129;100;0;100;4;100;2;100;13;100;110;100;1057;100;537;100;0;100;520;100;0;100;227;100;9669;0;-134;9535
SE;9;2013;P;4900;100;;;0;100;0;;3873;100;255;100;0;100;16;100;103;100;10;100;126;100;1262;100;625;100;0;100;637;100;0;100;242;100;10290;0;-265;10025
SE;10;2013;P;5031;100;;;0;100;0;;4765;100;262;100;0;100;63;100;38;100;10;100;151;100;1859;100;1079;100;0;100;780;100;0;100;234;100;11917;0;-512;11405
SE;11;2013;P;4747;100;;;0;100;0;;5763;100;404;100;0;100;122;100;107;100;11;100;170;100;2068;100;1109;100;0;100;959;100;0;100;236;100;12982;0;-601;12381
SE;12;2013;P;5133;100;;;0;100;0;;5964;100;418;100;0;100;122;100;102;100;11;100;183;100;2675;100;1585;100;0;100;1090;100;0;100;270;100;14190;0;-1083;13107
SE;1;2012;D;7180;100;;;0;100;7180;;5360;100;775;100;0;100;149;100;380;100;48;100;198;100;1829;100;631;100;0;100;1198;100;0;100;326;100;15144;0;-567;14577
SE;2;2012;D;7076;100;;;0;100;7076;;4814;100;881;100;0;100;78;100;413;100;199;100;139;100;1826;100;669;100;0;100;1080;100;0;100;320;100;14597;0;-294;14303
SE;3;2012;D;6840;100;;;0;100;6840;;5598;100;484;100;0;100;61;100;195;100;18;100;210;100;1890;100;768;100;0;100;1122;100;0;100;303;100;14812;0;-2071;12741
SE;4;2012;D;6407;100;;;0;100;6407;;5476;100;285;100;0;100;60;100;28;100;140;100;191;100;1539;100;516;100;0;100;1023;100;0;100;291;100;13707;0;-2046;11661
SE;5;2012;D;6668;100;;;0;100;6668;;4393;100;228;100;0;100;11;100;24;100;11;100;182;100;1306;100;527;100;0;100;779;100;0;100;288;100;12595;0;-2085;10510
SE;6;2012;D;6155;100;;;0;100;6155;;4011;100;159;100;0;100;0;100;3;100;6;100;150;100;1058;100;425;100;0;100;633;100;0;100;296;100;11383;0;-1592;9791
SE;7;2012;D;5853;100;;;0;100;5853;;4523;100;128;100;0;100;7;100;5;100;4;100;112;100;978;100;411;100;0;100;567;100;0;100;255;100;11482;0;-2485;8997
SE;8;2012;D;6029;100;;;0;100;6029;;4381;100;131;100;0;100;4;100;2;100;5;100;80;100;933;100;346;100;0;100;587;100;0;100;290;100;11474;0;-1822;9652
SE;9;2012;D;5374;100;;;0;100;5374;;4749;100;179;100;0;100;4;100;8;100;11;100;106;100;1410;100;727;100;0;100;683;100;0;100;244;100;11712;0;-1537;10175
SE;10;2012;D;6696;100;;;0;100;6696;;5712;100;258;100;0;100;51;100;22;100;16;100;169;100;1519;100;637;100;0;100;882;100;0;100;285;100;14185;0;-2201;11984
SE;11;2012;D;6242;100;;;0;100;6242;;6107;100;315;100;0;100;49;100;67;100;18;100;181;100;1804;100;783;100;0;100;1021;100;0;100;245;100;14468;0;-2022;12446
SE;12;2012;D;7224;100;;;0;100;7224;;6119;100;821;100;0;100;115;100;464;100;59;100;183;100;1846;100;670;100;0;100;1176;100;0;100;333;100;16010;0;-851;15159
SE;1;2011;D;5466;100;0;100;0;100;;100;6571;100;893;100;0;100;150;100;460;100;117;100;166;100;1841;100;465;;0;100;;;0;100;228;100;14771;0;244;15015
SE;2;2011;D;5460;100;0;100;0;100;;100;5828;100;934;100;0;100;141;100;503;100;144;100;146;100;1688;100;496;;0;100;;;0;100;194;100;13910;0;84;13994
SE;3;2011;D;4107;100;0;100;0;100;;100;6475;100;901;100;0;100;153;100;533;100;51;100;164;100;1903;100;629;;0;100;;;0;100;152;100;13386;0;304;13690
SE;4;2011;D;4523;100;0;100;0;100;;100;4972;100;495;100;0;100;62;100;273;100;12;100;148;100;1437;100;414;;0;100;;;0;100;149;100;11427;0;-557;10870
SE;5;2011;D;4231;100;0;100;0;100;;100;4861;100;415;100;0;100;27;100;238;100;10;100;140;100;1321;100;447;;0;100;;;0;100;132;100;10828;0;-351;10477
SE;6;2011;D;5167;100;0;100;0;100;;100;3747;100;155;100;0;100;0;100;23;100;7;100;125;100;989;100;341;;0;100;;;0;100;242;100;10058;0;-634;9424
SE;7;2011;D;4077;100;0;100;0;100;;100;5061;100;119;100;0;100;5;100;2;100;8;100;66;100;876;100;288;;0;100;;;0;100;159;100;10133;0;-1113;9020
SE;8;2011;D;5630;100;0;100;0;100;;100;4305;100;81;100;0;100;5;100;2;100;8;100;66;100;872;100;344;;0;100;;;0;100;206;100;10888;0;-1190;9698
SE;9;2011;D;7210;100;0;100;0;100;;100;3314;100;150;100;0;100;3;100;41;100;20;100;85;100;1181;100;552;;0;100;;;0;100;254;100;11855;0;-1677;10178
SE;10;2011;D;7061;100;0;100;0;100;;100;3468;100;227;100;0;100;46;100;35;100;22;100;124;100;1499;100;669;;0;100;;;0;100;170;100;12255;0;-652;11603
SE;11;2011;D;6040;100;0;100;0;100;;100;3902;100;496;100;0;100;87;100;276;100;17;100;116;100;1536;100;544;;0;100;;;0;100;328;100;11974;0;-156;11818
SE;12;2011;D;6811;100;0;100;0;100;;100;5519;100;493;100;0;100;90;100;227;100;30;100;116;100;2113;100;881;;0;100;;;0;100;310;100;14936;0;-1501;13435
SE;1;2010;D;7273;100;0;;0;;;;4670;100;1142;100;0;100;132;100;555;100;282;100;173;100;1602;100;253;100;0;;;;0;100;293;100;14687;3;1537;16221
SE;2;2010;D;6277;100;0;;0;;;;3891;100;1082;100;0;100;125;100;522;100;281;100;154;100;1401;100;200;100;0;;;;0;100;243;100;12651;2;1560;14209
SE;3;2010;D;4904;100;0;;0;;;;5088;100;902;100;0;100;126;100;506;100;100;100;170;100;1586;100;280;100;0;;;;0;100;192;100;12480;2;1431;13909
SE;4;2010;D;3795;100;0;;0;;;;5522;100;625;100;0;100;92;100;380;100;19;100;134;100;1299;100;240;;0;;;;0;100;124;100;11241;0;-72;11169
SE;5;2010;D;5597;100;0;100;0;100;;100;5699;100;406;100;0;100;44;100;204;100;16;100;142;100;1083;100;216;;0;100;;;0;100;197;100;12785;3;-2151;10631
SE;6;2010;D;5362;100;0;100;0;100;;100;5082;100;368;100;0;100;4;100;213;100;14;100;137;100;895;100;188;;0;100;;;0;100;194;100;11707;3;-2057;9647
SE;7;2010;D;4957;100;0;100;0;100;;100;4427;100;333;100;0;100;0;100;230;100;13;100;90;100;840;100;240;;0;100;;;0;100;172;100;10557;0;-1495;9062
SE;8;2010;D;5274;100;0;100;0;100;;100;4619;100;71;100;0;100;1;100;9;100;2;100;59;100;828;100;227;;0;100;;;0;100;154;100;10792;0;-1130;9662
SE;9;2010;D;4739;100;0;100;0;100;;100;3356;100;347;100;0;100;0;100;25;100;204;100;118;100;1066;100;328;;0;100;;;0;100;140;100;9508;2;772;10278
SE;10;2010;D;5786;100;0;100;0;100;;100;2864;100;586;100;0;100;48;100;27;100;370;100;141;100;1430;100;458;;0;100;;;0;100;215;100;10666;1;1425;12090
SE;11;2010;D;6133;100;0;100;0;100;;100;4653;100;860;100;0;100;116;100;500;100;101;100;143;100;1639;100;469;;0;100;;;0;100;231;100;13285;0;477;13762
SE;12;2010;D;6118;100;0;100;0;100;;100;5755;100;1081;100;0;100;189;100;410;100;326;100;156;100;1717;100;380;;0;100;;;0;100;265;100;14671;2;1781;16450
SI;1;2013;P;270;100;;;0;100;0;;519;100;424;100;323;100;101;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;13;100;1213;0;-50;1163
SI;2;2013;P;241;100;;;0;100;0;;408;100;390;100;287;100;103;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;11;100;1039;0;32;1071
SI;3;2013;P;372;100;;;0;100;0;;469;100;376;100;295;100;81;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;12;100;1217;0;-101;1116
SI;4;2013;P;505;100;;;0;100;0;;501;100;207;100;171;100;36;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;11;100;1213;0;-209;1004
SI;5;2013;P;595;100;;;0;100;0;;517;100;173;100;152;100;21;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;11;100;1285;0;-294;991
SI;6;2013;P;488;100;;;0;100;0;;496;100;303;100;292;100;11;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;12;100;1287;0;-298;989
SI;7;2013;P;328;100;;;0;100;0;;503;100;447;100;368;100;79;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;11;100;1278;0;-240;1038
SI;8;2013;P;256;100;;;0;100;0;;497;100;392;100;353;100;39;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;7;100;1145;0;-132;1013
SI;9;2013;P;262;100;;;0;100;0;;493;100;400;100;324;100;76;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;10;100;1155;0;-126;1029
